year,state_name,parameter_name,arithmetic_mean_average
1982,Oregon,PM10 Total 0-10um STP,33.0
2008,New Mexico,PM10 Total 0-10um STP,32.977592506172854
1983,Michigan,Nitrogen dioxide (NO2),32.950172166666661
1993,New York,Nitrogen dioxide (NO2),32.905660352941169
1987,Florida,PM10 Total 0-10um STP,32.881829800000006
1992,Iowa,PM10 Total 0-10um STP,32.86233138888889
1988,Rhode Island,PM10 Total 0-10um STP,32.857738
1990,Kentucky,PM10 Total 0-10um STP,32.84612736363637
2005,Missouri,PM10 Total 0-10um STP,32.840065764705884
1987,Pennsylvania,Nitrogen dioxide (NO2),32.83251411904763
1992,Nevada,PM10 Total 0-10um STP,32.809667941176471
1985,Ohio,Nitrogen dioxide (NO2),32.798042833333341
1988,North Carolina,PM10 Total 0-10um STP,32.781324916666662
1993,Arizona,Nitrogen dioxide (NO2),32.776930833333338
1990,Tennessee,PM10 Total 0-10um STP,32.765170972972975
1987,Massachusetts,PM10 Total 0-10um STP,32.746478571428568
2003,Michigan,PM10 Total 0-10um STP,32.739535875
1999,Country Of Mexico,Nitrogen dioxide (NO2),32.73519811111111
1991,Virginia,Nitrogen dioxide (NO2),32.722694888888896
2002,New York,Nitrogen dioxide (NO2),32.681423555555554
1990,New Hampshire,Nitrogen dioxide (NO2),32.6777825
1986,Massachusetts,PM10 Total 0-10um STP,32.6714035
1986,Wyoming,PM10 Total 0-10um STP,32.657475785714283
1987,North Carolina,PM10 Total 0-10um STP,32.640055473684214
1993,Kansas,PM10 Total 0-10um STP,32.608213642857145
1992,West Virginia,PM10 Total 0-10um STP,32.593581714285712
1989,Kansas,PM10 Total 0-10um STP,32.582997769230772
1989,New Jersey,PM10 Total 0-10um STP,32.561909681818179
2001,District Of Columbia,Nitrogen dioxide (NO2),32.541399666666663
1988,Kentucky,PM10 Total 0-10um STP,32.536039578947367
1989,Georgia,Nitrogen dioxide (NO2),32.51777825
1993,Oregon,PM10 Total 0-10um STP,32.513727454545453
1985,Virginia,Nitrogen dioxide (NO2),32.477849055555566
1992,Kansas,PM10 Total 0-10um STP,32.473847
1992,Illinois,Nitrogen dioxide (NO2),32.470131375
1984,Massachusetts,Nitrogen dioxide (NO2),32.46918905
1986,California,Nitrogen dioxide (NO2),32.465141390804632
1988,Montana,PM10 Total 0-10um STP,32.452540283333335
1986,New York,PM10 Total 0-10um STP,32.441159411764708
1981,Oregon,Nitrogen dioxide (NO2),32.425637333333334
1986,Florida,PM10 Total 0-10um STP,32.4233945
2005,Nebraska,PM10 Total 0-10um STP,32.421620923076915
1986,Texas,PM10 Total 0-10um STP,32.420253952380961
2002,District Of Columbia,Nitrogen dioxide (NO2),32.403999166666665
2006,Nebraska,PM10 Total 0-10um STP,32.397435
1985,Pennsylvania,Nitrogen dioxide (NO2),32.39220046
1984,Maryland,Nitrogen dioxide (NO2),32.384379857142861
2020,California,PM10 Total 0-10um STP,32.374772888888891
1990,Delaware,PM10 Total 0-10um STP,32.374511
1992,California,PM10 Total 0-10um STP,32.3722280613497
1989,Indiana,PM10 Total 0-10um STP,32.299712381818161
2002,Missouri,PM10 Total 0-10um STP,32.284225
1991,Connecticut,Nitrogen dioxide (NO2),32.281038333333335
1989,Virginia,Nitrogen dioxide (NO2),32.254452363636361
1989,Puerto Rico,PM10 Total 0-10um STP,32.253446157894736
1988,District Of Columbia,Nitrogen dioxide (NO2),32.238483
2020,Country Of Mexico,PM2.5 - Local Conditions,32.238348666666667
1992,Utah,Nitrogen dioxide (NO2),32.238253875
2010,Arizona,PM10 Total 0-10um STP,32.231195905982929
1986,Ohio,Nitrogen dioxide (NO2),32.212941050000005
1986,South Dakota,PM10 Total 0-10um STP,32.202211166666665
2002,Nevada,PM10 Total 0-10um STP,32.190784522388057
1991,South Carolina,PM10 Total 0-10um STP,32.187108230769233
1989,New Hampshire,Nitrogen dioxide (NO2),32.156647
2005,Texas,PM10 Total 0-10um STP,32.1408650909091
1991,Pennsylvania,PM10 Total 0-10um STP,32.1226955
2005,New Mexico,PM10 Total 0-10um STP,32.116817779411775
1988,New Jersey,PM10 Total 0-10um STP,32.111117105263155
1985,Idaho,Sulfur dioxide,32.0966760625
1985,Rhode Island,PM10 Total 0-10um STP,32.087036999999995
1990,Rhode Island,Nitrogen dioxide (NO2),32.0681665
1989,Tennessee,PM10 Total 0-10um STP,32.049471115384613
2003,New York,Nitrogen dioxide (NO2),32.042208
1990,Connecticut,Nitrogen dioxide (NO2),32.035653833333335
1989,South Dakota,PM10 Total 0-10um STP,32.022885166666669
2002,Texas,PM10 Total 0-10um STP,32.001541234567895
1995,Virgin Islands,PM10 Total 0-10um STP,32.0
1995,Utah,Nitrogen dioxide (NO2),31.9840485
1980,Montana,Sulfur dioxide,31.956007097222209
2003,District Of Columbia,Nitrogen dioxide (NO2),31.936500499999998
1986,New Hampshire,PM10 Total 0-10um STP,31.924166250000003
1997,Texas,PM10 Total 0-10um STP,31.910373626865685
1989,Rhode Island,Nitrogen dioxide (NO2),31.837379
1993,West Virginia,PM10 Total 0-10um STP,31.835551789473683
2006,Puerto Rico,PM10 Total 0-10um STP,31.831545870967744
1998,New Mexico,PM10 Total 0-10um STP,31.812279642857138
1992,New York,Nitrogen dioxide (NO2),31.799560999999997
1993,Puerto Rico,PM10 Total 0-10um STP,31.786688749999996
2001,California,PM10 Total 0-10um STP,31.763773205128228
2012,Nebraska,PM10 Total 0-10um STP,31.746229538461545
1984,Georgia,Nitrogen dioxide (NO2),31.7277865
2001,Texas,PM10 Total 0-10um STP,31.726359896551717
1988,Virginia,PM10 Total 0-10um STP,31.720622
2020,Puerto Rico,PM10 Total 0-10um STP,31.71802925
1990,Utah,Nitrogen dioxide (NO2),31.70471816666667
1997,Puerto Rico,PM10 Total 0-10um STP,31.69737621212122
1982,Alabama,Nitrogen dioxide (NO2),31.690773
1996,Idaho,PM10 Total 0-10um STP,31.690691400000002
1996,Arizona,Nitrogen dioxide (NO2),31.685652749999996
1996,District Of Columbia,Nitrogen dioxide (NO2),31.682022625000002
2020,New Mexico,PM10 Total 0-10um STP,31.676524951219502
1983,Indiana,PM10 Total 0-10um STP,31.664856222222223
1989,California,Nitrogen dioxide (NO2),31.650037219626174
1991,Georgia,PM10 Total 0-10um STP,31.641024833333336
1987,Virginia,PM10 Total 0-10um STP,31.6337315
1986,Pennsylvania,Nitrogen dioxide (NO2),31.614824261904761
1989,Iowa,PM10 Total 0-10um STP,31.594536533333336
1986,Arkansas,PM10 Total 0-10um STP,31.578905666666667
1991,Arizona,PM10 Total 0-10um STP,31.574044764705882
1990,Virginia,Nitrogen dioxide (NO2),31.56353245
1991,Massachusetts,Nitrogen dioxide (NO2),31.559959250000002
1984,Oregon,PM10 Total 0-10um STP,31.547978375000007
1981,Michigan,Nitrogen dioxide (NO2),31.517590111111108
1992,South Dakota,PM10 Total 0-10um STP,31.513280666666667
1991,Kansas,PM10 Total 0-10um STP,31.511001083333333
2014,Illinois,PM10 Total 0-10um STP,31.504099
1987,Washington,Nitrogen dioxide (NO2),31.488025
1998,Ohio,Nitrogen dioxide (NO2),31.48026530000001
1999,Nevada,PM10 Total 0-10um STP,31.476490212121206
1988,Pennsylvania,Nitrogen dioxide (NO2),31.469053113636374
1994,Connecticut,Nitrogen dioxide (NO2),31.452597375
2007,Utah,PM10 Total 0-10um STP,31.447856999999996
1990,Idaho,PM10 Total 0-10um STP,31.446747833333337
1993,California,PM10 Total 0-10um STP,31.44480473979592
1991,Delaware,PM10 Total 0-10um STP,31.434559200000002
1993,Connecticut,Nitrogen dioxide (NO2),31.424501499999998
1985,Wisconsin,PM10 Total 0-10um STP,31.407116
1993,Pennsylvania,PM10 Total 0-10um STP,31.402641633802808
1998,Nebraska,PM10 Total 0-10um STP,31.3682160625
1987,Missouri,PM10 Total 0-10um STP,31.362591000000005
1986,Wisconsin,PM10 Total 0-10um STP,31.356867300000005
1990,Iowa,PM10 Total 0-10um STP,31.355371949999995
1998,District Of Columbia,Nitrogen dioxide (NO2),31.342738
1995,District Of Columbia,Nitrogen dioxide (NO2),31.341112250000002
1999,Texas,PM10 Total 0-10um STP,31.338322576923076
1987,Ohio,Nitrogen dioxide (NO2),31.315106571428572
1999,Ohio,Nitrogen dioxide (NO2),31.2920463
1990,Ohio,PM10 Total 0-10um STP,31.273641575
1986,Alaska,PM10 Total 0-10um STP,31.26722875
1996,Ohio,Nitrogen dioxide (NO2),31.245939000000003
2001,New Jersey,Nitrogen dioxide (NO2),31.219893166666662
1986,Oklahoma,PM10 Total 0-10um STP,31.209302
2022,New Mexico,PM10 Total 0-10um STP,31.16148344
1994,West Virginia,PM10 Total 0-10um STP,31.157839157894738
1994,Delaware,PM10 Total 0-10um STP,31.068123333333332
1989,Virginia,PM10 Total 0-10um STP,31.065348466666663
1988,Rhode Island,Nitrogen dioxide (NO2),31.04789475
1987,Vermont,PM10 Total 0-10um STP,30.985222916666665
1990,Arizona,Nitrogen dioxide (NO2),30.967675999999997
1988,Indiana,PM10 Total 0-10um STP,30.940336392156858
1994,New Jersey,PM10 Total 0-10um STP,30.938178999999998
2011,New Mexico,PM10 Total 0-10um STP,30.928391933333344
1991,Maryland,PM10 Total 0-10um STP,30.926405230769227
1988,Ohio,Nitrogen dioxide (NO2),30.912952142857133
1994,California,PM10 Total 0-10um STP,30.897397433460068
1981,Georgia,Nitrogen dioxide (NO2),30.890965
1998,Oklahoma,PM10 Total 0-10um STP,30.888657416666668
1982,Ohio,Nitrogen dioxide (NO2),30.878678867924513
1981,Connecticut,Nitrogen dioxide (NO2),30.871666142857144
2012,New Mexico,PM10 Total 0-10um STP,30.856617376811574
2002,California,PM10 Total 0-10um STP,30.855864787985873
1991,Tennessee,PM10 Total 0-10um STP,30.831735177777773
1993,Nevada,PM10 Total 0-10um STP,30.829120499999995
1991,Kentucky,PM10 Total 0-10um STP,30.820209857142856
1988,Kansas,PM10 Total 0-10um STP,30.819086444444444
2000,New Jersey,Nitrogen dioxide (NO2),30.81653142857143
1988,Colorado,Nitrogen dioxide (NO2),30.81172885
1990,Washington,PM10 Total 0-10um STP,30.805590393939397
1990,Massachusetts,Nitrogen dioxide (NO2),30.800221909090904
1988,New York,PM10 Total 0-10um STP,30.780136722222224
1986,Vermont,PM10 Total 0-10um STP,30.770093333333332
1990,Utah,PM10 Total 0-10um STP,30.765388000000005
1991,New Jersey,PM10 Total 0-10um STP,30.764486679999997
1989,Pennsylvania,Nitrogen dioxide (NO2),30.734063523809525
2006,Missouri,PM10 Total 0-10um STP,30.69946474999999
1991,Ohio,PM10 Total 0-10um STP,30.692984673267322
1987,Louisiana,Nitrogen dioxide (NO2),30.678291625
2007,Louisiana,PM10 Total 0-10um STP,30.66726475
1992,Oregon,PM10 Total 0-10um STP,30.642149763157889
2005,New York,Nitrogen dioxide (NO2),30.640781166666667
1996,Nebraska,PM10 Total 0-10um STP,30.627196333333334
1993,Massachusetts,Nitrogen dioxide (NO2),30.6211005
2003,Utah,Nitrogen dioxide (NO2),30.61461821428572
1994,Iowa,PM10 Total 0-10um STP,30.610363999999997
1987,California,Nitrogen dioxide (NO2),30.60174344886364
1995,Illinois,Nitrogen dioxide (NO2),30.593446850000007
1996,Maryland,Nitrogen dioxide (NO2),30.586935000000004
1993,Washington,PM10 Total 0-10um STP,30.585272192307695
2000,Country Of Mexico,Nitrogen dioxide (NO2),30.567736888888884
1993,Rhode Island,PM10 Total 0-10um STP,30.5536235
1982,Maryland,Nitrogen dioxide (NO2),30.532511870967738
1995,California,PM10 Total 0-10um STP,30.517885347169816
1990,Georgia,Nitrogen dioxide (NO2),30.515277
2007,California,PM10 Total 0-10um STP,30.514687271341465
1992,Nebraska,PM10 Total 0-10um STP,30.506870562499998
1999,Puerto Rico,PM10 Total 0-10um STP,30.493567423076922
1997,Nebraska,PM10 Total 0-10um STP,30.472526764705883
1996,Missouri,PM10 Total 0-10um STP,30.444448527777777
1987,Louisiana,PM10 Total 0-10um STP,30.438220333333337
1988,California,Nitrogen dioxide (NO2),30.437339877659578
2007,Alabama,PM10 Total 0-10um STP,30.432107532258073
1983,Arizona,Sulfur dioxide,30.407156383333348
1990,Alabama,PM10 Total 0-10um STP,30.38822297222222
1996,South Dakota,PM10 Total 0-10um STP,30.385711764705881
2001,Country Of Mexico,Nitrogen dioxide (NO2),30.369014944444444
1992,Rhode Island,Nitrogen dioxide (NO2),30.366469000000002
1992,Virginia,Nitrogen dioxide (NO2),30.353609999999996
1990,Indiana,PM10 Total 0-10um STP,30.348783416666659
2002,New Jersey,Nitrogen dioxide (NO2),30.337995388888892
1988,South Carolina,PM10 Total 0-10um STP,30.308068909090906
2003,California,PM10 Total 0-10um STP,30.296802659793805
1988,Colorado,PM10 Total 0-10um STP,30.29235518
1995,Nevada,Nitrogen dioxide (NO2),30.280653249999997
1992,Massachusetts,Nitrogen dioxide (NO2),30.245293849999992
1987,New York,PM10 Total 0-10um STP,30.241797928571422
1989,North Carolina,PM10 Total 0-10um STP,30.241592214285713
1988,Arkansas,PM10 Total 0-10um STP,30.23736725
1988,New Hampshire,PM10 Total 0-10um STP,30.22142614285714
1985,New York,PM10 Total 0-10um STP,30.217656555555557
1989,Missouri,PM10 Total 0-10um STP,30.213229520000006
1997,Kansas,Nitrogen dioxide (NO2),30.198777
1998,Country Of Mexico,Nitrogen dioxide (NO2),30.184245812500002
2004,Texas,PM10 Total 0-10um STP,30.169755339285718
1988,Mississippi,PM10 Total 0-10um STP,30.163934
1985,Georgia,Nitrogen dioxide (NO2),30.127736
1998,Illinois,PM10 Total 0-10um STP,30.125865116279069
1980,Maryland,Nitrogen dioxide (NO2),30.118749297872341
1995,Illinois,PM10 Total 0-10um STP,30.116010565217394
1995,West Virginia,PM10 Total 0-10um STP,30.083488388888888
2013,California,PM10 Total 0-10um STP,30.057972551369875
1999,Utah,PM10 Total 0-10um STP,30.049766909090909
2007,Texas,PM10 Total 0-10um STP,30.03967003508772
2008,Virgin Islands,PM10 Total 0-10um STP,30.021776625
1987,Arkansas,PM10 Total 0-10um STP,29.991321333333332
1980,Idaho,Sulfur dioxide,29.977624187499995
2008,California,PM10 Total 0-10um STP,29.977372605536328
1994,Massachusetts,Nitrogen dioxide (NO2),29.971224346153843
2000,Texas,PM10 Total 0-10um STP,29.960480740740742
2000,New Jersey,PM10 Total 0-10um STP,29.960428375
1997,Iowa,PM10 Total 0-10um STP,29.960127052631577
1994,Pennsylvania,Nitrogen dioxide (NO2),29.949589416666669
1983,Massachusetts,Nitrogen dioxide (NO2),29.934007062499994
1996,Illinois,Nitrogen dioxide (NO2),29.92571955
2009,Country Of Mexico,Nitrogen dioxide (NO2),29.905196375
1997,District Of Columbia,Nitrogen dioxide (NO2),29.89340016666667
1993,Nebraska,PM10 Total 0-10um STP,29.8871725625
2003,Arizona,PM10 Total 0-10um STP,29.883657689189192
1992,Washington,PM10 Total 0-10um STP,29.883040869565221
2007,Puerto Rico,PM10 Total 0-10um STP,29.8825106969697
2003,Puerto Rico,PM10 Total 0-10um STP,29.876792342105269
2005,New Jersey,PM10 Total 0-10um STP,29.865291624999998
1990,New Jersey,PM10 Total 0-10um STP,29.8651225
1994,South Dakota,PM10 Total 0-10um STP,29.854631428571427
2000,Idaho,PM10 Total 0-10um STP,29.853021020408168
2004,Utah,Nitrogen dioxide (NO2),29.847809214285718
1985,South Dakota,PM10 Total 0-10um STP,29.846894166666669
1997,Nevada,Nitrogen dioxide (NO2),29.84247633333333
1994,Nebraska,PM10 Total 0-10um STP,29.833828200000003
2004,New York,Nitrogen dioxide (NO2),29.832785833333336
1999,California,PM10 Total 0-10um STP,29.825855600000004
1987,Mississippi,PM10 Total 0-10um STP,29.817647
2005,Illinois,PM10 Total 0-10um STP,29.803593423076926
2008,Utah,PM10 Total 0-10um STP,29.798590476190476
1999,District Of Columbia,Nitrogen dioxide (NO2),29.790259333333331
1989,Alabama,PM10 Total 0-10um STP,29.779626565217391
2010,Hawaii,Sulfur dioxide,29.768796902173928
1993,Ohio,Nitrogen dioxide (NO2),29.762369214285712
1990,Kansas,PM10 Total 0-10um STP,29.756698153846152
1989,Florida,PM10 Total 0-10um STP,29.753094916666669
2000,Alabama,PM10 Total 0-10um STP,29.752947268292683
1993,Rhode Island,Nitrogen dioxide (NO2),29.741936000000003
1997,Country Of Mexico,Nitrogen dioxide (NO2),29.734772062500003
2001,Illinois,PM10 Total 0-10um STP,29.729636185185189
1990,Pennsylvania,Nitrogen dioxide (NO2),29.719738309523805
1995,Nevada,PM10 Total 0-10um STP,29.707250142857138
1994,Utah,PM10 Total 0-10um STP,29.675027937499998
2020,Illinois,PM10 Total 0-10um STP,29.672775571428566
1989,New York,PM10 Total 0-10um STP,29.657656255813951
2006,California,PM10 Total 0-10um STP,29.633281136986291
2002,Country Of Mexico,Nitrogen dioxide (NO2),29.617815222222227
1986,Rhode Island,PM10 Total 0-10um STP,29.615915
2003,South Dakota,PM10 Total 0-10um STP,29.608681133333334
2003,Country Of Mexico,Nitrogen dioxide (NO2),29.600621500000003
1990,Pennsylvania,PM10 Total 0-10um STP,29.578635780000003
2003,New Jersey,Nitrogen dioxide (NO2),29.534301888888898
1987,Arizona,Nitrogen dioxide (NO2),29.529118750000002
1996,Iowa,PM10 Total 0-10um STP,29.5225665
1987,Texas,PM10 Total 0-10um STP,29.506740777777775
1992,Connecticut,Nitrogen dioxide (NO2),29.505323333333337
2004,Arizona,PM10 Total 0-10um STP,29.47471902531646
2007,Virgin Islands,PM10 Total 0-10um STP,29.474329857142859
1980,Washington,Nitrogen dioxide (NO2),29.452595
1995,New Mexico,PM10 Total 0-10um STP,29.437090000000005
2007,Utah,Nitrogen dioxide (NO2),29.434951083333335
1992,Arizona,PM10 Total 0-10um STP,29.432124000000005
1988,Michigan,PM10 Total 0-10um STP,29.4271616
1984,Washington,Nitrogen dioxide (NO2),29.425812
2007,New Mexico,PM10 Total 0-10um STP,29.42490895061729
2012,New Jersey,PM10 Total 0-10um STP,29.424794333333331
2012,Puerto Rico,PM10 Total 0-10um STP,29.413417111111116
1987,Michigan,PM10 Total 0-10um STP,29.405990214285715
1989,Michigan,PM10 Total 0-10um STP,29.403315149999997
1995,Delaware,PM10 Total 0-10um STP,29.388244666666669
1994,Puerto Rico,PM10 Total 0-10um STP,29.387328735294119
2005,Country Of Mexico,Nitrogen dioxide (NO2),29.379492222222218
1995,Arizona,PM10 Total 0-10um STP,29.377164756097564
1988,Florida,PM10 Total 0-10um STP,29.340320900000002
2015,Puerto Rico,PM10 Total 0-10um STP,29.338572090909089
1992,Georgia,Nitrogen dioxide (NO2),29.332426750000003
1999,Michigan,Nitrogen dioxide (NO2),29.32945575
1984,Maine,PM10 Total 0-10um STP,29.313035099999997
1983,Virginia,Nitrogen dioxide (NO2),29.310758576923078
1991,District Of Columbia,PM10 Total 0-10um STP,29.309647333333331
2001,Ohio,Nitrogen dioxide (NO2),29.307259874999996
2004,Country Of Mexico,Nitrogen dioxide (NO2),29.303962749999993
1987,Minnesota,PM10 Total 0-10um STP,29.290165033333327
1988,Missouri,PM10 Total 0-10um STP,29.285016368421054
1991,Iowa,PM10 Total 0-10um STP,29.283098470588239
1999,Illinois,Nitrogen dioxide (NO2),29.275733090909085
2002,Puerto Rico,PM10 Total 0-10um STP,29.268306805555554
1988,South Dakota,PM10 Total 0-10um STP,29.25814575
1997,Ohio,Nitrogen dioxide (NO2),29.253632000000003
1994,Kansas,PM10 Total 0-10um STP,29.248583307692307
2001,Arizona,PM10 Total 0-10um STP,29.244710642857147
2001,Arizona,Nitrogen dioxide (NO2),29.21808440909091
2005,Utah,Nitrogen dioxide (NO2),29.213029642857144
1992,Ohio,Nitrogen dioxide (NO2),29.209368000000005
1991,Pennsylvania,Nitrogen dioxide (NO2),29.208198379999988
2003,Nevada,PM10 Total 0-10um STP,29.205085244897955
2008,Country Of Mexico,Nitrogen dioxide (NO2),29.170244562499995
1989,Colorado,PM10 Total 0-10um STP,29.158049196078437
1992,South Carolina,PM10 Total 0-10um STP,29.157512757575756
1991,California,Nitrogen dioxide (NO2),29.149866190265502
1989,Louisiana,PM10 Total 0-10um STP,29.123957818181822
1991,Alabama,PM10 Total 0-10um STP,29.113387500000005
1989,Colorado,Nitrogen dioxide (NO2),29.101449090909089
1996,Utah,PM10 Total 0-10um STP,29.095115625
1982,Delaware,Nitrogen dioxide (NO2),29.08044425
1995,Pennsylvania,PM10 Total 0-10um STP,29.072024608695653
1990,Texas,PM10 Total 0-10um STP,29.069150199999996
1992,Arizona,Nitrogen dioxide (NO2),29.068549666666673
2004,Nevada,PM10 Total 0-10um STP,29.05861306521739
1996,Nevada,Nitrogen dioxide (NO2),29.05792825
1989,Wyoming,PM10 Total 0-10um STP,29.0548406
1994,Ohio,PM10 Total 0-10um STP,29.046550454545436
2007,Illinois,PM10 Total 0-10um STP,29.040635199999997
2004,New Mexico,PM10 Total 0-10um STP,29.018144373333332
1989,District Of Columbia,Nitrogen dioxide (NO2),29.00549025
1993,Georgia,PM10 Total 0-10um STP,29.001806000000002
1998,Puerto Rico,PM10 Total 0-10um STP,28.998826192307689
2000,Tennessee,PM10 Total 0-10um STP,28.998703409090911
1998,Maryland,Nitrogen dioxide (NO2),28.97795575
2004,District Of Columbia,Nitrogen dioxide (NO2),28.971576333333335
1997,Idaho,PM10 Total 0-10um STP,28.971502181818181
2015,Arizona,PM10 Total 0-10um STP,28.951765635714278
1993,Minnesota,Nitrogen dioxide (NO2),28.94664075
2021,Illinois,PM10 Total 0-10um STP,28.924211714285715
1987,South Dakota,PM10 Total 0-10um STP,28.9150153
1988,West Virginia,Sulfur dioxide,28.904146485294124
2016,California,PM10 Total 0-10um STP,28.90273450773994
1990,California,Nitrogen dioxide (NO2),28.897092584070787
2013,New Mexico,PM10 Total 0-10um STP,28.890718761194044
2000,California,PM10 Total 0-10um STP,28.881352486394562
2000,Puerto Rico,PM10 Total 0-10um STP,28.879015882352945
1991,Puerto Rico,PM10 Total 0-10um STP,28.875401405405402
1989,Wisconsin,PM10 Total 0-10um STP,28.848808181818178
